0.000000000E0,-7.474732222E-3,
3.333333333E-2,-7.474732222E-3,-0.000000000E0
6.666666667E-2,-7.474732222E-3,-0.000000000E0
1.000000000E-1,-7.474732222E-3,-0.000000000E0
1.333333333E-1,-7.474732222E-3,-0.000000000E0
1.666666667E-1,-7.474732222E-3,-0.000000000E0
2.000000000E-1,-7.474732222E-3,-0.000000000E0
2.333333333E-1,-7.474732222E-3,-0.000000000E0
2.666666667E-1,-7.474732222E-3,-0.000000000E0
3.000000000E-1,-7.474732222E-3,-0.000000000E0
3.333333333E-1,-7.474732222E-3,-0.000000000E0
3.666666667E-1,-7.474732222E-3,-0.000000000E0
4.000000000E-1,-7.474732222E-3,-0.000000000E0
4.333333333E-1,-7.474732222E-3,-0.000000000E0
4.666666667E-1,-7.474732222E-3,-0.000000000E0
5.000000000E-1,-7.474732222E-3,-0.000000000E0
5.333333333E-1,-7.474732222E-3,-0.000000000E0
5.666666667E-1,-7.474732222E-3,-0.000000000E0
6.000000000E-1,-7.474732222E-3,-0.000000000E0
6.333333333E-1,-7.474732222E-3,-0.000000000E0
6.666666667E-1,-7.474732222E-3,-0.000000000E0
7.000000000E-1,-7.474732222E-3,-0.000000000E0
7.333333333E-1,-7.474732222E-3,-0.000000000E0
7.666666667E-1,-7.474732222E-3,-0.000000000E0
8.000000000E-1,-7.474732222E-3,-0.000000000E0
8.333333333E-1,-7.474732222E-3,-0.000000000E0
8.666666667E-1,-7.474732222E-3,-0.000000000E0
9.000000000E-1,-7.474732222E-3,-0.000000000E0
9.333333333E-1,-7.474732222E-3,-0.000000000E0
9.666666667E-1,-7.474732222E-3,-0.000000000E0
1.000000000E0,-7.474732222E-3,-0.000000000E0
1.033333333E0,-7.474732222E-3,-0.000000000E0
1.066666667E0,-7.474732222E-3,-1.121209833E-1
1.100000000E0,-1.494946444E-2,-2.242419667E-1
1.133333333E0,-2.242419667E-2,-1.121209833E-1
1.166666667E0,-2.242419667E-2,-5.606049166E-2
1.200000000E0,-2.616156278E-2,-5.606049166E-2
1.233333333E0,-2.616156278E-2,-0.000000000E0
1.266666667E0,-2.616156278E-2,-1.681814750E-1
1.300000000E0,-3.737366111E-2,-3.363629500E-1
1.333333333E0,-4.858575944E-2,-1.681814750E-1
1.366666667E0,-4.858575944E-2,-1.681814750E-1
1.400000000E0,-5.979785777E-2,-1.681814750E-1
1.433333333E0,-5.979785777E-2,-0.000000000E0
1.466666667E0,-5.979785777E-2,-1.681814750E-1
1.500000000E0,-7.100995611E-2,-3.924234416E-1
1.533333333E0,-8.595942055E-2,-3.363629500E-1
1.566666667E0,-9.343415277E-2,-3.924234416E-1
1.600000000E0,-1.121209833E-1,-2.803024583E-1
1.633333333E0,-1.121209833E-1,-0.000000000E0
1.666666667E0,-1.121209833E-1,-5.606049166E-2
1.700000000E0,-1.158583494E-1,-3.924234416E-1
1.733333333E0,-1.382825461E-1,-3.363629500E-1
1.766666667E0,-1.382825461E-1,-3.363629500E-1
1.800000000E0,-1.607067428E-1,-3.363629500E-1
1.833333333E0,-1.607067428E-1,-0.000000000E0
1.866666667E0,-1.607067428E-1,-2.803024583E-1
1.900000000E0,-1.793935733E-1,-5.606049166E-1
1.933333333E0,-1.980804039E-1,-3.363629500E-1
1.966666667E0,-2.018177700E-1,-3.363629500E-1
2.000000000E0,-2.205046005E-1,-2.242419667E-1
2.033333333E0,-2.167672344E-1,5.606049166E-2
2.066666667E0,-2.167672344E-1,-2.803024583E-1
2.100000000E0,-2.354540650E-1,-4.484839333E-1
2.133333333E0,-2.466661633E-1,-3.924234416E-1
2.166666667E0,-2.616156278E-1,-4.484839333E-1
2.200000000E0,-2.765650922E-1,-1.681814750E-1
